方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
XGBoost,每天余额收入支出,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后10个银行营业日的日均余额,3832178.9960000007,3824831.414951667,2751066.8729989873,4898595.956904347,7347.581048333552,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t14_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后30个银行营业日的日均余额,3828809.2113333335,3837188.5967883263,3069249.823255806,4605127.370320846,8379.385454992764,1,0.3983819896339849,0.3983819896339849
XGBoost,每天余额收入支出,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,下一银行营业日的日末余额,3756842.15,3740602.136838021,3279717.147511868,4201487.126164175,16240.013161978684,1,0.24631020444527893,0.24631020444527893
XGBoost,每天余额收入支出,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后10个银行营业日的日均余额,3848170.2509999997,3768094.1275661103,2725795.135119375,4810393.120012846,80076.12343388936,1,0.5570345831788088,0.5570345831788088
XGBoost,每天余额收入支出,matrix_t14_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-16,以后30个银行营业日的日均余额,3799763.337,3768028.35819452,3022593.229131559,4513463.487257482,31734.978805479594,1,0.39838198963398486,0.39838198963398486
XGBoost,每天余额收入支出,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,3832111.97,3818925.4930163063,3348524.7880147574,4289326.198017855,13186.476983693894,1,0.2463102044452788,0.2463102044452788
XGBoost,每天余额收入支出,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,3896670.975,3845893.6482370524,2782074.7081014677,4909712.588372637,50777.32676294772,1,0.5570345831788088,0.5570345831788088
XGBoost,每天余额收入支出,matrix_t14_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,3870530.6010000003,3865524.316283718,3104698.4739042176,4626350.158663219,5006.28471628204,1,0.39838198963398497,0.39838198963398497
XGBoost,每天余额收入支出,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,下一银行营业日的日末余额,4013009.37,4017509.60528752,3524306.38458051,4510712.825994531,4500.235287520103,1,0.24631020444527899,0.24631020444527899
XGBoost,每天余额收入支出,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后10个银行营业日的日均余额,4046537.182,4037192.2714744154,2921805.066597117,5152579.476351714,9344.910525584593,1,0.557034583178809,0.557034583178809
XGBoost,每天余额收入支出,matrix_t15_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-15,以后30个银行营业日的日均余额,4005001.053,4073200.1747948695,3275493.5560144875,4870906.7935752515,68199.12179486966,1,0.39838198963398486,0.39838198963398486
XGBoost,每天余额收入支出,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,下一银行营业日的日末余额,4295996.05,4236751.228776082,3714183.840242332,4759318.617309833,59244.82122391742,1,0.24631020444527899,0.24631020444527899
XGBoost,每天余额收入支出,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后10个银行营业日的日均余额,4277362.147,4212264.542233618,3030469.788295985,5394059.296171251,65097.604766381904,1,0.557034583178809,0.557034583178809
XGBoost,每天余额收入支出,matrix_t15_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-11,以后30个银行营业日的日均余额,4103068.803666667,4237582.862303806,3392382.65457891,5082783.070028701,134514.05863713846,1,0.398381989633985,0.398381989633985
XGBoost,每天余额收入支出,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,下一银行营业日的日末余额,4078705.61,4045587.1406673966,3547161.6473110844,4544012.634023708,33118.46933260327,1,0.24631020444527887,0.24631020444527887
XGBoost,每天余额收入支出,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后10个银行营业日的日均余额,4001836.4189999998,4103623.4522844143,2976425.9918190404,5230820.912749788,101787.03328441456,1,0.5570345831788088,0.5570345831788088
XGBoost,每天余额收入支出,matrix_t15_f04_c01_calendar01_revision01_revision01,shared_contract_factory,长期U型/后段反弹,2025-05-08,以后30个银行营业日的日均余额,4005670.5223333333,4145290.375593441,3339137.2558931094,4951443.495293773,139619.8532601078,1,0.3983819896339849,0.3983819896339849
XGBoost,每天余额收入支出,matrix_t17_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-13,下一银行营业日的日末余额,3067480.59,3063380.167841093,2685604.282213681,3441156.0534685054,4100.422158906702,1,0.24631020444527882,0.24631020444527882
XGBoost,每天余额收入支出,matrix_t17_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-13,以后10个银行营业日的日均余额,3074781.004,3065884.705180384,2211538.3192505157,3920231.091110253,8896.298819615971,1,0.557034583178809,0.557034583178809
XGBoost,每天余额收入支出,matrix_t17_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-13,以后30个银行营业日的日均余额,3082939.2540000007,3070914.3703452996,2459899.8600413846,3681928.8806492146,12024.883654701058,1,0.39838198963398497,0.39838198963398497
XGBoost,每天余额收入支出,matrix_t17_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-15,下一银行营业日的日末余额,3173467.62,3107736.589085007,2725394.1368981996,3490079.0412718146,65731.03091499303,1,0.24631020444527896,0.24631020444527896
XGBoost,每天余额收入支出,matrix_t17_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-15,以后10个银行营业日的日均余额,3303971.907,3112585.5763555416,2247911.8249569964,3977259.327754087,191386.33064445853,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t17_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-15,以后30个银行营业日的日均余额,3188756.3726666663,3096993.773474998,2478593.3009214676,3715394.246028528,91762.59919166844,1,0.398381989633985,0.398381989633985
XGBoost,每天余额收入支出,matrix_t18_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,下一银行营业日的日末余额,2648364.01,2630045.0669185175,2306911.4474058184,2953178.6864312165,18318.943081482314,1,0.24631020444527893,0.24631020444527893
XGBoost,每天余额收入支出,matrix_t18_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后10个银行营业日的日均余额,2732749.3900000006,2717993.98311844,1987221.9817647373,3448765.9844721425,14755.406881560571,1,0.5570345831788088,0.5570345831788088
XGBoost,每天余额收入支出,matrix_t18_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期下降,2025-05-09,以后30个银行营业日的日均余额,2943302.5246666665,2835975.390069996,2313339.25102323,3358611.529116762,107327.13459667051,1,0.39838198963398497,0.39838198963398497
XGBoost,每天余额收入支出,matrix_t18_f03_c01_calendar01_revision01,shared_contract_factory,长期下降,2025-05-06,下一银行营业日的日末余额,2622435.85,2753459.850764609,2413895.729746673,3093023.971782545,131024.00076460885,1,0.24631020444527885,0.24631020444527885
XGBoost,每天余额收入支出,matrix_t18_f03_c01_calendar01_revision01,shared_contract_factory,长期下降,2025-05-06,以后10个银行营业日的日均余额,2708588.993,2759855.048878952,1991925.1978210486,3527784.8999368553,51266.055878952146,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t18_f03_c01_calendar01_revision01,shared_contract_factory,长期下降,2025-05-06,以后30个银行营业日的日均余额,2618489.664,2768585.4391106404,2219374.6159370756,3317796.2622842053,150095.77511064056,1,0.3983819896339849,0.3983819896339849
XGBoost,每天余额收入支出,matrix_t19_f01_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-11,下一银行营业日的日末余额,3195191.37,3171089.799229031,2780211.266164356,3561968.332293706,24101.57077096915,1,0.24631020444527882,0.24631020444527882
XGBoost,每天余额收入支出,matrix_t19_f01_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-11,以后10个银行营业日的日均余额,3230740.632,3207556.9622870698,2323578.7234252775,4091535.201148862,23183.669712930452,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t19_f01_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-11,以后30个银行营业日的日均余额,3190687.683333333,3211011.754568369,2578805.0294827516,3843218.4796539866,20324.07123503601,1,0.39838198963398497,0.39838198963398497
XGBoost,每天余额收入支出,matrix_t19_f02_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-09,下一银行营业日的日末余额,3166359.68,3137585.224320718,2750176.5665563494,3524993.882085087,28774.45567928208,1,0.2463102044452789,0.2463102044452789
XGBoost,每天余额收入支出,matrix_t19_f02_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-09,以后10个银行营业日的日均余额,3221817.1030000006,3155723.268536874,2279592.2098028464,4031854.3272709018,66093.83446312649,1,0.5570345831788092,0.5570345831788092
XGBoost,每天余额收入支出,matrix_t19_f02_c01_calendar01_revision01_revision01,shared_contract_factory,冲高回落,2025-05-09,以后30个银行营业日的日均余额,3130563.716666667,3143936.363511383,2517341.8128341753,3770530.914188591,13372.646844716277,1,0.39838198963398486,0.39838198963398486
XGBoost,每天余额收入支出,matrix_t19_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3016104.95,3024657.437375459,2653208.723944,3396106.150806918,8552.487375458702,1,0.24631020444527893,0.24631020444527893
XGBoost,每天余额收入支出,matrix_t19_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3071157.304,3129647.2125077443,2289609.830684348,3969684.5943311406,58489.908507744316,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t19_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,以后30个银行营业日的日均余额,3046184.4986666664,3325814.4193764376,2725033.4739134824,3926595.3648393927,279629.9207097711,1,0.3983819896339848,0.3983819896339848
XGBoost,每天余额收入支出,matrix_t20_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,下一银行营业日的日末余额,3802671.21,3825667.532009854,3354103.682487608,4297231.3815321,22996.32200985402,1,0.24631020444527896,0.24631020444527896
XGBoost,每天余额收入支出,matrix_t20_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后10个银行营业日的日均余额,3796121.6,3811517.177589937,2745067.7669680715,4877966.588211803,15395.57758993702,1,0.557034583178809,0.557034583178809
XGBoost,每天余额收入支出,matrix_t20_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-09,以后30个银行营业日的日均余额,3756284.101333334,3864527.8723106533,3101820.7606210536,4627234.984000253,108243.77097731922,1,0.3983819896339849,0.3983819896339849
XGBoost,每天余额收入支出,matrix_t20_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-14,下一银行营业日的日末余额,3797833.43,3774114.6035895804,3311852.602286863,4236376.604892298,23718.826410419773,1,0.24631020444527904,0.24631020444527904
XGBoost,每天余额收入支出,matrix_t20_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-14,以后10个银行营业日的日均余额,3769608.357,3799959.1998157073,2754546.0721096355,4845372.327521779,30350.842815707438,1,0.5570345831788088,0.5570345831788088
XGBoost,每天余额收入支出,matrix_t20_f03_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-14,以后30个银行营业日的日均余额,3766394.883,3961693.00623406,3214030.69875513,4709355.31371299,195298.12323406013,1,0.3983819896339851,0.3983819896339851
XGBoost,每天余额收入支出,matrix_t21_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-18,下一银行营业日的日末余额,3560556.79,3626562.9109991696,3180148.4774616864,4072977.344536653,66006.12099916954,1,0.24631020444527885,0.24631020444527885
XGBoost,每天余额收入支出,matrix_t21_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-18,以后10个银行营业日的日均余额,3770003.2120000003,3664175.268159302,2654601.675905632,4673748.860412972,105827.94384069834,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t21_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-18,以后30个银行营业日的日均余额,3849702.3766666665,3674222.3454574966,2952191.8853938687,4396252.805521124,175480.0312091699,1,0.3983819896339849,0.3983819896339849
XGBoost,每天余额收入支出,matrix_t22_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,下一银行营业日的日末余额,3453750.25,3449668.588936997,3024321.6238467805,3875015.5540272137,4081.661063002888,1,0.24631020444527893,0.24631020444527893
XGBoost,每天余额收入支出,matrix_t22_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后10个银行营业日的日均余额,3318058.054,3438060.8986874893,2476131.733231261,4399990.064143718,120002.84468748933,1,0.5570345831788089,0.5570345831788089
XGBoost,每天余额收入支出,matrix_t22_f01_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-11,以后30个银行营业日的日均余额,3531790.854,3460497.7320130705,2772541.783866134,4148453.680160007,71293.12198692933,1,0.39838198963398497,0.39838198963398497
XGBoost,每天余额收入支出,matrix_t22_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,下一银行营业日的日末余额,3527515.2,3431959.7050070143,3009134.500736439,3854784.9092775895,95555.49499298586,1,0.24631020444527893,0.24631020444527893
XGBoost,每天余额收入支出,matrix_t22_f02_c01_calendar01_revision01_revision01,shared_contract_factory,长期波动或平稳,2025-05-12,以后10个银行营业日的日均余额,3417222.3910000003,3429620.865942918,2473394.7041044617,4385847.027781375,12398.474942917936,1,0.5570345831788089,0.5570345831788089
