方法,资料,企业编号,来源组,余额走势,预测日期,预测内容,实际余额_cny,预测余额_cny,预测下限_cny,预测上限_cny,绝对误差_cny,实际余额是否落在范围内,范围宽度占预测日余额比例,漏出范围扣分
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1250368.5499225243,1238038.651590813,1262698.4482542356,6911.759922524216,1,0.019798006375237508,0.019798006375237508
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1285311.0053591118,1262391.9983185031,1308230.0123997205,70039.60664088838,0,0.03680084257767813,0.4151064482662663
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1268860.9570793554,1207897.0213684933,1329824.8927902174,214996.31258731126,0,0.0978892408836025,1.3345312217626428
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1810143.7310368342,1792299.4481570434,1827988.013916625,5023.181036834139,1,0.019798006375237275,0.019798006375237275
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1869510.500536928,1836341.269619208,1902679.7314546478,98945.31053692801,0,0.036800842577678086,0.40168948854114844
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1850514.1927670762,1762284.9401793114,1938743.445354841,124961.62143374281,0,0.09788924088360279,0.3016597363104182
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1611926.954188656,1596076.1504879836,1627777.7578893285,12720.784188656136,1,0.019798006375237424,0.019798006375237424
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1678502.8602355479,1649039.139461737,1707966.5810093589,1886.9047644520178,1,0.03680084257767813,0.03680084257767813
ExtraTrees,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1675467.8302637562,1597095.1339303246,1753840.5265971879,283050.1000695771,0,0.0978892408836026,1.3761223893590138
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4596089.553214581,4510515.008107376,4681664.098321785,37451.00321458094,1,0.03752227020276775,0.03752227020276775
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4710654.424157394,4421123.360480529,5000185.487834259,41830.877842606045,1,0.1269520368442304,0.1269520368442304
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4536205.211553784,3972413.6671969825,5099996.755910586,170623.50944621582,1,0.24720830988806067,0.24720830988806067
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4449376.294032073,4365836.4533118,4532916.134752345,145484.25596792717,0,0.03752227020276783,0.17663524111790796
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4644556.20242111,4361909.313526342,4927203.091315879,76918.32957888953,1,0.1269520368442305,0.1269520368442305
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4330116.100482199,3779729.8173182076,4880502.383646191,246984.2115178015,1,0.24720830988806064,0.24720830988806064
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4105220.8535971446,4028127.1841183426,4182314.5230759466,4001.1664028554223,1,0.03752227020276797,0.03752227020276797
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4138198.9117926355,3877361.8591505536,4399035.964434717,316002.77520736447,0,0.12695203684423048,0.26120061795468374
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4123185.1012434238,3615268.1859839223,4631102.016502925,254223.1374232429,1,0.24720830988806072,0.24720830988806072
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4741540.328663402,4653790.634812787,4829290.022514017,64334.31866340246,1,0.03752227020276794,0.03752227020276794
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4750228.207480188,4453337.7926254,5047118.622334977,229755.7265198119,1,0.12695203684423054,0.12695203684423054
直方图梯度提升树,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4634130.69164772,4056008.59528253,5212252.78801291,444117.1596856136,1,0.24720830988806067,0.24720830988806067
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1558513.8425057803,1528368.180464531,1588659.5045470295,48300.557494219625,0,0.03752227020276794,0.15050915563876108
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1602427.8541785218,1500433.6737232017,1704422.0346338418,72366.29217852163,1,0.12695203684423048,0.12695203684423048
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1532816.9596178166,1334208.0235539174,1731425.8956817158,61949.352715516696,1,0.24720830988806075,0.24720830988806075
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1246443.7575720677,1223075.4563397889,1269812.0588043465,2986.9675720676314,1,0.03752227020276772,0.03752227020276772
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1306074.4478807957,1227010.6432923272,1385138.2524692642,49276.164119204506,1,0.1269520368442307,0.1269520368442307
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1287175.9711155642,1133218.3821592163,1441133.5600719121,196681.2985511024,0,0.24720830988806078,0.5902136827528621
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1784170.4808312175,1750351.014815306,1817989.946847129,20950.06916878256,1,0.037522270202767945,0.037522270202767945
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1841017.645949037,1726593.59664438,1955441.6952536942,70452.4559490371,1,0.12695203684423045,0.12695203684423045
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1816727.6807750906,1593914.588978384,2039540.7725717972,91175.1094417572,1,0.24720830988806056,0.24720830988806056
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1585414.4099850683,1555373.095313528,1615455.7246566084,13791.760014931671,1,0.03752227020276792,0.03752227020276792
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1707206.0334079075,1605564.8995846892,1808847.1672311258,26816.26840790757,1,0.1269520368442305,0.1269520368442305
直方图梯度提升树,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1699175.0392527794,1501253.575902222,1897096.502603337,259342.89108055388,0,0.24720830988806067,0.6307919567295972
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4591440.387168073,4542697.705798649,4640183.068537497,32801.83716807328,1,0.021372431001061308,0.021372431001061308
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4708206.126351117,4554330.449910601,4862081.802791634,44279.175648882985,1,0.06747058604637134,0.06747058604637134
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4576630.946814845,4357187.351672074,4796074.541957617,130197.77418515459,1,0.09622045739067128,0.09622045739067128
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4479931.55892502,4432347.831395069,4527515.28645497,114928.99107498024,0,0.021372431001061357,0.1726144703577394
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4587209.907733832,4436992.930425205,4737426.885042458,134264.6242661681,1,0.06747058604637143,0.06747058604637143
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4460374.012567063,4246148.123754623,4674599.901379502,116726.29943293799,1,0.09622045739067121,0.09622045739067121
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4134989.0035965727,4091076.9715513266,4178901.035641819,25766.983596572652,1,0.021372431001061412,0.021372431001061412
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4251230.610404214,4112604.8014621865,4389856.419346241,202971.07659578603,0,0.06747058604637157,0.22405805525729205
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4125983.3751939945,3928287.7640518853,4323678.986336104,251424.86347267218,0,0.09622045739067131,0.22697331539896903
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4708398.718981433,4658417.087618195,4758380.35034467,31192.708981432952,1,0.02137243100106137,0.02137243100106137
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4827782.393275199,4669995.477998044,4985569.308552355,152201.5407248009,1,0.06747058604637135,0.06747058604637135
LSTM,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4695664.971609463,4470643.520813164,4920686.422405762,382582.8797238702,0,0.09622045739067145,0.43309129136869307
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1620152.6137526776,1602981.8488049216,1637323.3787004335,13338.213752677664,1,0.021372431001061433,0.021372431001061433
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1654808.2835792212,1600601.9289613469,1709014.6381970956,124746.72157922108,0,0.06747058604637148,0.5064781463554322
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1613746.0660210487,1536441.8577660902,1691050.2742760072,18979.75368771539,1,0.09622045739067127,0.09622045739067127
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1252979.8548724742,1239669.428744205,1266290.2810007434,9523.064872474177,1,0.02137243100106133,0.02137243100106133
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1287750.6328666827,1245730.974393734,1329770.2913396314,67599.97913331748,0,0.06747058604637161,0.2728410351327553
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1249042.0591224488,1189117.4164805706,1308966.701764327,234815.21054421784,0,0.09622045739067113,1.5003214828607083
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1817442.867927055,1798179.5291148825,1836706.2067392278,12322.31792705506,1,0.02137243100106143,0.02137243100106143
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1855677.7071968312,1794865.3101979801,1916490.1041956823,85112.5171968313,0,0.06747058604637139,0.20227396756625837
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1810140.4915960163,1723415.3422067554,1896865.6409852772,84587.92026268295,1,0.09622045739067135,0.09622045739067135
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1612594.4891317696,1595483.159739144,1629705.8185243953,13388.319131769706,1,0.021372431001061433,0.021372431001061433
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1649547.4044445124,1595528.681815551,1703566.127073474,30842.360555487452,1,0.06747058604637135,0.06747058604637135
LSTM,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1607358.7310616758,1530322.1066065957,1684395.355516756,351159.1992716575,0,0.09622045739067117,1.8081464222503756
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,下一银行营业日的日末余额,4558638.55,4552756.4974947665,4460547.07372715,4644965.9212623825,5882.052505233325,1,0.04043149641655199,0.04043149641655199
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后10个银行营业日的日均余额,4752485.302,4687486.592375144,4558691.6116149835,4816281.573135305,64998.70962485578,1,0.056473336350065725,0.056473336350065725
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t07,F-SHAPE-A1-L-07,长期上升,2025-05-12,以后30个银行营业日的日均余额,4706828.721,4649245.611451296,4502940.024440851,4795551.198461741,57583.10954870377,1,0.06415129360142274,0.06415129360142274
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4594860.55,4447749.939207729,4357732.977215065,4537766.901200393,147110.61079227086,0,0.04043149641655203,0.16865075675091495
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4721474.532,4571462.8939677775,4445730.269099071,4697195.518836484,150011.63803222217,0,0.056473336350065594,0.1109984398410103
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t08,F-SHAPE-A1-L-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4577100.312000001,4546385.940489362,4403559.058733498,4689212.822245226,30714.371510638855,1,0.06415129360142284,0.06415129360142284
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4109222.02,4104490.9058900126,4021419.908201789,4187561.9035782362,4731.114109987393,1,0.04043149641655216,0.04043149641655216
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4454201.687,4202065.729489245,4086034.9908529674,4318096.468125523,252135.95751075447,0,0.05647333635006553,0.3876922829342096
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t09,F-SHAPE-A1-L-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,4377408.238666667,4198364.853469349,4066558.8993301233,4330170.807608576,179043.38519731723,0,0.06415129360142294,0.17910597560249697
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,4677206.01,4667551.642318528,4572998.423302133,4762104.861334924,9654.367681471631,1,0.040431496416552117,0.040431496416552117
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,4979983.934,4801694.076231662,4669625.362141023,4933762.790322301,178289.85776833817,0,0.056473336350065455,0.15529546130859254
GRU,逐笔金额余额用途,business_102_a1_l_abundant_t10,F-SHAPE-A1-L-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,5078247.851333333,4764980.543503917,4614956.135512992,4915004.951494842,313267.30782941636,0,0.06415129360142297,0.41316927461289304
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1606814.4,1607041.1248678202,1574558.169539988,1639524.0801956523,226.72486782027408,1,0.04043149641655208,0.04043149641655208
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1530061.5620000002,1649045.1319436724,1603674.046912008,1694416.216975337,118983.56994367228,0,0.056473336350065656,0.5146002047177366
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t07,F-SHAPE-A1-S-07,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1594766.3123333333,1624059.4914017753,1572519.8802330783,1675599.1025704723,29293.17906844197,1,0.06415129360142281,0.06415129360142281
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1243456.79,1240784.3759212142,1215604.2526923139,1265964.4991501146,2672.414078785805,1,0.040431496416551964,0.040431496416551964
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1355350.6120000002,1276557.9686704825,1241387.230645074,1311728.706695891,78792.64332951768,0,0.0564733363500656,0.40668983290040484
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t08,F-SHAPE-A1-S-08,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1483857.2696666666,1274629.5831881408,1234677.1297460292,1314582.0366302524,209227.68647852587,0,0.06415129360142284,1.4231698567170221
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1805120.55,1804635.376169705,1768193.7746449881,1841076.977694422,485.1738302949816,1,0.04043149641655213,0.04043149641655213
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1770565.19,1851536.628165665,1800636.241030899,1902437.015300431,80971.43816566514,0,0.05647333635006569,0.2232905920589172
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t09,F-SHAPE-A1-S-09,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1725552.5713333334,1818462.473535168,1760641.8117760073,1876283.1352943287,92909.9022018346,0,0.06415129360142294,0.2588066380235457
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,下一银行营业日的日末余额,1599206.17,1596990.0127827548,1564619.4952227247,1629360.530342785,2216.1572172450833,1,0.04043149641655219,0.04043149641655219
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后10个银行营业日的日均余额,1680389.765,1639973.6725963964,1594759.636807088,1685187.7083857048,40416.092403603485,1,0.05647333635006557,0.05647333635006557
GRU,逐笔金额余额用途,business_102_a1_s_abundant_t10,F-SHAPE-A1-S-10,长期U型/后段反弹,2025-05-12,以后30个银行营业日的日均余额,1958517.9303333333,1620068.542360119,1568707.3324106063,1671429.7523096318,338449.38797321427,0,0.06415129360142297,1.857048892392394
